2,0,1000,1,GDOP, 1224460800.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
62000,4063243.9971,-254901.7333,4893359.4778,-4.9972,7.3985,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015106137,-0.06265145100,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063243.9971,-254901.7333,4893359.4778,-4.9972,7.3985,4.5045,0.000,0.000,0.000,0.88015106137,-0.06265145100,50.0000,2.112
63000,4063238.9998,-254894.3348,4893363.9823,-4.9972,7.3985,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015217082,-0.06264971416,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063238.9998,-254894.3348,4893363.9823,-4.9972,7.3985,4.5045,0.000,0.000,0.000,0.88015217082,-0.06264971416,50.0000,2.112
64000,4063234.0026,-254886.9364,4893368.4868,-4.9972,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015328027,-0.06264797732,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063234.0026,-254886.9364,4893368.4868,-4.9972,7.3984,4.5045,0.000,0.000,0.000,0.88015328027,-0.06264797732,50.0000,2.112
65000,4063229.0053,-254879.5379,4893372.9913,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015438972,-0.06264624048,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063229.0053,-254879.5379,4893372.9913,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.88015438972,-0.06264624048,50.0000,2.112
66000,4063224.0081,-254872.1395,4893377.4958,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015549917,-0.06264450363,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063224.0081,-254872.1395,4893377.4958,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.88015549917,-0.06264450363,50.0000,2.111
67000,4063219.0108,-254864.7411,4893382.0003,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015660862,-0.06264276678,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063219.0108,-254864.7411,4893382.0003,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.88015660862,-0.06264276678,50.0000,2.111
68000,4063214.0135,-254857.3427,4893386.5048,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015771808,-0.06264102993,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063214.0135,-254857.3427,4893386.5048,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.88015771808,-0.06264102993,50.0000,2.111
69000,4063209.0161,-254849.9443,4893391.0093,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015882753,-0.06263929308,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063209.0161,-254849.9443,4893391.0093,-4.9973,7.3984,4.5045,0.000,0.000,0.000,0.88015882753,-0.06263929308,50.0000,2.111
70000,4063204.0188,-254842.5459,4893395.5137,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88015993698,-0.06263755623,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063204.0188,-254842.5459,4893395.5137,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.88015993698,-0.06263755623,50.0000,2.111
71000,4063199.0214,-254835.1475,4893400.0182,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88016104643,-0.06263581937,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063199.0214,-254835.1475,4893400.0182,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.88016104643,-0.06263581937,50.0000,2.111
72000,4063194.0241,-254827.7491,4893404.5227,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.000,0.000,0.000,0.88016215588,-0.06263408251,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063194.0241,-254827.7491,4893404.5227,-4.9974,7.3984,4.5045,0.000,0.000,0.000,0.88016215588,-0.06263408251,50.0000,2.110
73000,4063189.0267,-254820.3507,4893409.0271,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016326534,-0.06263234565,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063189.0267,-254820.3507,4893409.0271,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.88016326534,-0.06263234565,50.0000,2.110
74000,4063184.0292,-254812.9524,4893413.5316,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016437479,-0.06263060878,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063184.0292,-254812.9524,4893413.5316,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.88016437479,-0.06263060878,50.0000,2.110
75000,4063179.0318,-254805.5540,4893418.0360,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016548424,-0.06262887192,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063179.0318,-254805.5540,4893418.0360,-4.9974,7.3984,4.5044,0.000,0.000,0.000,0.88016548424,-0.06262887192,50.0000,2.110
76000,4063174.0344,-254798.1557,4893422.5404,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016659369,-0.06262713505,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063174.0344,-254798.1557,4893422.5404,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.88016659369,-0.06262713505,50.0000,2.110
77000,4063169.0369,-254790.7573,4893427.0449,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016770314,-0.06262539818,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063169.0369,-254790.7573,4893427.0449,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.88016770314,-0.06262539818,50.0000,2.110
78000,4063164.0394,-254783.3590,4893431.5493,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016881260,-0.06262366130,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063164.0394,-254783.3590,4893431.5493,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.88016881260,-0.06262366130,50.0000,2.108
79000,4063159.0419,-254775.9607,4893436.0537,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88016992205,-0.06262192443,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063159.0419,-254775.9607,4893436.0537,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.88016992205,-0.06262192443,50.0000,2.108
80000,4063154.0444,-254768.5624,4893440.5581,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017103150,-0.06262018755,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063154.0444,-254768.5624,4893440.5581,-4.9975,7.3983,4.5044,0.000,0.000,0.000,0.88017103150,-0.06262018755,50.0000,2.108
81000,4063149.0468,-254761.1640,4893445.0625,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017214095,-0.06261845067,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063149.0468,-254761.1640,4893445.0625,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017214095,-0.06261845067,50.0000,2.108
82000,4063144.0493,-254753.7657,4893449.5669,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017325040,-0.06261671379,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063144.0493,-254753.7657,4893449.5669,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017325040,-0.06261671379,50.0000,2.108
83000,4063139.0517,-254746.3675,4893454.0713,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017435985,-0.06261497690,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063139.0517,-254746.3675,4893454.0713,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017435985,-0.06261497690,50.0000,2.108
84000,4063134.0541,-254738.9692,4893458.5757,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017546931,-0.06261324002,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063134.0541,-254738.9692,4893458.5757,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017546931,-0.06261324002,50.0000,2.107
85000,4063129.0565,-254731.5709,4893463.0801,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017657876,-0.06261150313,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063129.0565,-254731.5709,4893463.0801,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017657876,-0.06261150313,50.0000,2.107
86000,4063124.0588,-254724.1726,4893467.5845,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017768821,-0.06260976623,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063124.0588,-254724.1726,4893467.5845,-4.9976,7.3983,4.5044,0.000,0.000,0.000,0.88017768821,-0.06260976623,50.0000,2.107
87000,4063119.0612,-254716.7744,4893472.0888,-4.9977,7.3983,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017879766,-0.06260802934,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063119.0612,-254716.7744,4893472.0888,-4.9977,7.3983,4.5044,0.000,0.000,0.000,0.88017879766,-0.06260802934,50.0000,2.107
88000,4063114.0635,-254709.3761,4893476.5932,-4.9977,7.3982,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88017990711,-0.06260629244,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063114.0635,-254709.3761,4893476.5932,-4.9977,7.3982,4.5044,0.000,0.000,0.000,0.88017990711,-0.06260629244,50.0000,2.107
89000,4063109.0658,-254701.9779,4893481.0975,-4.9977,7.3982,4.5044,0.000,0.000,0.000,0.000,0.000,0.000,0.88018101656,-0.06260455554,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063109.0658,-254701.9779,4893481.0975,-4.9977,7.3982,4.5044,0.000,0.000,0.000,0.88018101656,-0.06260455554,50.0000,2.107
90000,4063104.0681,-254694.5797,4893485.6019,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018212602,-0.06260281864,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063104.0681,-254694.5797,4893485.6019,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.88018212602,-0.06260281864,50.0000,2.106
91000,4063099.0704,-254687.1815,4893490.1062,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018323547,-0.06260108174,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063099.0704,-254687.1815,4893490.1062,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.88018323547,-0.06260108174,50.0000,2.106
92000,4063094.0727,-254679.7832,4893494.6106,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018434492,-0.06259934483,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063094.0727,-254679.7832,4893494.6106,-4.9977,7.3982,4.5043,0.000,0.000,0.000,0.88018434492,-0.06259934483,50.0000,2.106
93000,4063089.0749,-254672.3850,4893499.1149,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018545437,-0.06259760793,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063089.0749,-254672.3850,4893499.1149,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.88018545437,-0.06259760793,50.0000,2.106
94000,4063084.0772,-254664.9868,4893503.6192,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018656382,-0.06259587102,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063084.0772,-254664.9868,4893503.6192,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.88018656382,-0.06259587102,50.0000,2.106
95000,4063079.0794,-254657.5887,4893508.1236,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018767327,-0.06259413410,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063079.0794,-254657.5887,4893508.1236,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.88018767327,-0.06259413410,50.0000,2.106
96000,4063074.0816,-254650.1905,4893512.6279,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018878273,-0.06259239719,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063074.0816,-254650.1905,4893512.6279,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.88018878273,-0.06259239719,50.0000,2.105
97000,4063069.0837,-254642.7923,4893517.1322,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88018989218,-0.06259066027,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063069.0837,-254642.7923,4893517.1322,-4.9978,7.3982,4.5043,0.000,0.000,0.000,0.88018989218,-0.06259066027,50.0000,2.105
98000,4063064.0859,-254635.3941,4893521.6365,-4.9979,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019100163,-0.06258892335,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063064.0859,-254635.3941,4893521.6365,-4.9979,7.3982,4.5043,0.000,0.000,0.000,0.88019100163,-0.06258892335,50.0000,2.105
99000,4063059.0880,-254627.9960,4893526.1408,-4.9979,7.3982,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019211108,-0.06258718643,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063059.0880,-254627.9960,4893526.1408,-4.9979,7.3982,4.5043,0.000,0.000,0.000,0.88019211108,-0.06258718643,50.0000,2.105
100000,4063054.0901,-254620.5978,4893530.6451,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019322053,-0.06258544950,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063054.0901,-254620.5978,4893530.6451,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.88019322053,-0.06258544950,50.0000,2.105
101000,4063049.0922,-254613.1997,4893535.1493,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019432998,-0.06258371258,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063049.0922,-254613.1997,4893535.1493,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.88019432998,-0.06258371258,50.0000,2.105
102000,4063044.0943,-254605.8016,4893539.6536,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019543944,-0.06258197565,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063044.0943,-254605.8016,4893539.6536,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.88019543944,-0.06258197565,50.0000,2.104
103000,4063039.0964,-254598.4035,4893544.1579,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019654889,-0.06258023872,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063039.0964,-254598.4035,4893544.1579,-4.9979,7.3981,4.5043,0.000,0.000,0.000,0.88019654889,-0.06258023872,50.0000,2.104
104000,4063034.0984,-254591.0053,4893548.6622,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019765834,-0.06257850178,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063034.0984,-254591.0053,4893548.6622,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.88019765834,-0.06257850178,50.0000,2.104
105000,4063029.1005,-254583.6072,4893553.1664,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019876779,-0.06257676485,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063029.1005,-254583.6072,4893553.1664,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.88019876779,-0.06257676485,50.0000,2.104
106000,4063024.1025,-254576.2091,4893557.6707,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.000,0.000,0.000,0.88019987724,-0.06257502791,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063024.1025,-254576.2091,4893557.6707,-4.9980,7.3981,4.5043,0.000,0.000,0.000,0.88019987724,-0.06257502791,50.0000,2.104
107000,4063019.1045,-254568.8110,4893562.1749,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020098669,-0.06257329097,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063019.1045,-254568.8110,4893562.1749,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.88020098669,-0.06257329097,50.0000,2.104
108000,4063014.1065,-254561.4130,4893566.6792,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020209614,-0.06257155402,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063014.1065,-254561.4130,4893566.6792,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.88020209614,-0.06257155402,50.0000,2.102
109000,4063009.1084,-254554.0149,4893571.1834,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020320560,-0.06256981708,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063009.1084,-254554.0149,4893571.1834,-4.9980,7.3981,4.5042,0.000,0.000,0.000,0.88020320560,-0.06256981708,50.0000,2.102
110000,4063004.1104,-254546.6168,4893575.6876,-4.9981,7.3981,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020431505,-0.06256808013,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4063004.1104,-254546.6168,4893575.6876,-4.9981,7.3981,4.5042,0.000,0.000,0.000,0.88020431505,-0.06256808013,50.0000,2.102
111000,4062999.1123,-254539.2188,4893580.1919,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020542450,-0.06256634318,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062999.1123,-254539.2188,4893580.1919,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.88020542450,-0.06256634318,50.0000,2.102
112000,4062994.1142,-254531.8207,4893584.6961,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020653395,-0.06256460623,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062994.1142,-254531.8207,4893584.6961,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.88020653395,-0.06256460623,50.0000,2.102
113000,4062989.1161,-254524.4227,4893589.2003,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020764340,-0.06256286927,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062989.1161,-254524.4227,4893589.2003,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.88020764340,-0.06256286927,50.0000,2.102
114000,4062984.1179,-254517.0247,4893593.7045,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020875285,-0.06256113232,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062984.1179,-254517.0247,4893593.7045,-4.9981,7.3980,4.5042,0.000,0.000,0.000,0.88020875285,-0.06256113232,50.0000,2.101
115000,4062979.1198,-254509.6267,4893598.2087,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88020986230,-0.06255939536,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062979.1198,-254509.6267,4893598.2087,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88020986230,-0.06255939536,50.0000,2.101
116000,4062974.1216,-254502.2286,4893602.7129,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021097176,-0.06255765840,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062974.1216,-254502.2286,4893602.7129,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88021097176,-0.06255765840,50.0000,2.101
117000,4062969.1234,-254494.8306,4893607.2171,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021208121,-0.06255592143,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062969.1234,-254494.8306,4893607.2171,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88021208121,-0.06255592143,50.0000,2.101
118000,4062964.1252,-254487.4326,4893611.7212,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021319066,-0.06255418447,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062964.1252,-254487.4326,4893611.7212,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88021319066,-0.06255418447,50.0000,2.101
119000,4062959.1270,-254480.0347,4893616.2254,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021430011,-0.06255244750,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062959.1270,-254480.0347,4893616.2254,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88021430011,-0.06255244750,50.0000,2.101
120000,4062954.1288,-254472.6367,4893620.7296,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021540956,-0.06255071053,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062954.1288,-254472.6367,4893620.7296,-4.9982,7.3980,4.5042,0.000,0.000,0.000,0.88021540956,-0.06255071053,50.0000,2.100
121000,4062949.1305,-254465.2387,4893625.2337,-4.9983,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021651901,-0.06254897355,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062949.1305,-254465.2387,4893625.2337,-4.9983,7.3980,4.5042,0.000,0.000,0.000,0.88021651901,-0.06254897355,50.0000,2.100
122000,4062944.1323,-254457.8407,4893629.7379,-4.9983,7.3980,4.5042,0.000,0.000,0.000,0.000,0.000,0.000,0.88021762846,-0.06254723658,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062944.1323,-254457.8407,4893629.7379,-4.9983,7.3980,4.5042,0.000,0.000,0.000,0.88021762846,-0.06254723658,50.0000,2.100
123000,4062939.1340,-254450.4428,4893634.2421,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.000,0.000,0.000,0.88021873791,-0.06254549960,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062939.1340,-254450.4428,4893634.2421,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.88021873791,-0.06254549960,50.0000,2.100
124000,4062934.1357,-254443.0448,4893638.7462,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.000,0.000,0.000,0.88021984737,-0.06254376262,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062934.1357,-254443.0448,4893638.7462,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.88021984737,-0.06254376262,50.0000,2.100
125000,4062929.1373,-254435.6469,4893643.2503,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.000,0.000,0.000,0.88022095682,-0.06254202564,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062929.1373,-254435.6469,4893643.2503,-4.9983,7.3979,4.5041,0.000,0.000,0.000,0.88022095682,-0.06254202564,50.0000,2.100
126000,4062924.1390,-254428.2490,4893647.7545,-4.9984,7.3979,4.5041,0.000,0.000,0.000,0.000,0.000,0.000,0.88022206627,-0.06254028865,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062924.1390,-254428.2490,4893647.7545,-4.9984,7.3979,4.5041,0.000,0.000,0.000,0.88022206627,-0.06254028865,50.0000,2.099
127000,4062919.1406,-254420.8511,4893652.2586,-4.9984,7.3979,4.5041,0.000,0.000,0.000,0.000,0.000,0.000,0.88022317572,-0.06253855166,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4062919.1406,-254420.8511,4893652.2586,-4.9984,7.3979,4.5041,0.000,0.000,0.000,0.88022317572,-0.06253855166,50.0000,2.099
